rts-ticker,isin
B:0001D,XS1276705958
B:0002H,XS1573878474
B:0002N,FR0011351766
B:0003H,XS1561115541
B:0003N,FR0011630466
B:0004B,FR0013398377
B:0004H,XS1840195744
B:0004N,FR0013140977
B:0004U,DE000UBS7VL9
B:0005N,FR0013411071
B:0005U,DE000UBS1MP2
B:0006B,XS1961842520
B:0006D,XS1304663542
B:0006N,FR0013410289
B:0007B,XS1961845119
B:0007N,FR0011522473
B:0008B,FR0013413820
B:0008N,XS1317057278
B:0009N,FR0013133691
B:0010B,XS1995728497
B:0010N,FR0013385770
B:0011N,FR0012009058
B:0012N,XS1270141671
B:0014N,FR0013298221
B:0015N,FR0013195906
B:0016N,FR0011568823
B:0017N,FR0013197712
B:0018N,FR0013222072
B:0019N,FR0013221926
B:001AB,XS1913464753
B:0020N,FR0013226313
B:0021N,FR0013239274
B:0022N,FR0013237062
B:0023N,FR0011782143
B:0024N,FR0013254968
B:0025N,FR0013247301
B:0026N,FR0013260346
B:0027N,FR0012431328
B:0028N,FR0013268174
B:0029N,FR0013297389
B:002AB,XS1914215402
B:0030N,FR0013370962
B:0031N,FR0013413234
B:0032N,XS1641273203
B:0033N,FR0012650141
B:0034N,FR0012674943
B:0035N,FR0013358595
B:0036N,FR0013333036
B:0037N,XS1276919161
B:0038N,FR0012830917
B:0039N,FR0012799211
B:0040N,FR0012881886
B:0041N,FR0013065893
B:0042N,FR0013400348
B:0043N,FR0013320215
B:0044N,FR0013114105
B:0045N,FR0013436946
B:0046N,FR0013353299
B:0047N,FR0012881894
B:0048N,FR0013158201
B:0049N,FR0013133675
B:0051N,FR0013081635
B:0052N,FR0013076825
B:0055N,FR0013200201
B:0056N,XS1035525325
B:0057N,XS1317063912
B:0058N,XS1365787230
B:0059N,XS0884325415
B:0060N,XS1365787404
B:0061N,XS1035525754
B:0062N,XS1365787669
B:0065N,FR0013330578
B:0066N,FR0013342268
B:0067N,FR0013420569
B:0068N,FR0013464369
B:0072N,FR0013466422
B:0073N,FR0013464997
B:0074N,FR0013458874
B:1000L,FR0011931898
B:1002L,FR0011345180
B:1003L,FR0011172832
B:1037V,FR0011907971
B:1038V,FR0011980945
B:1067V,FR0012346799
B:1082V,FR0012538163
B:1086V,FR0012596948
B:1105V,FR0012870608
B:1116V,FR0013058252
B:1126V,FR0013080090
B:1146V,FREXA0001984
B:1150V,FREXA0002040
B:11TPB,XS1984711272
B:16HEB,XS1760093739
B:1931Z,FR0011628189
B:1CMBW,FR0012386589
B:1V84Z,FR0011570431
B:2CMBW,FR0012018638
B:3CMAW,FR0012843175
B:3CMBW,FR0012186476
B:3CMCW,FR0012830818
B:42CPB,XS1748853030
B:5CMEW,FR0013064441
B:6CMBW,FR0012636181
B:6J85Z,FR0011470814
B:6V61Z,FR0011575331
B:74TJB,XS1971370371
B:75TJB,XS1971370454
B:7L85Z,FR0011507144
B:8CMBW,FR0012767267
B:8D93Z,FR0011435189
B:95NEB,XS1891280452
B:98GPB,FRBNPP00LZ32
B:A001Y,FR0011453471
B:A002Y,FR0011509538
B:A003Y,FR0012349181
B:A004Y,FR0012632008
B:A005Y,FR0012853810
B:A007Y,FR0013246865
B:A008Y,FR0013277779
B:A009Y,FR0013294162
B:A010Y,FR0013224334
B:A011Y,FR0013302031
B:A012Y,FR0013333192
B:A013Y,FR0013353737
B:A014Y,FR0013410123
B:A015Y,FR0013433182
